id,Hazard
88158,0.08
88159,0.12
88162,0.04
88164,0.08
88165,0.12
88168,0.2
88169,0.12
88170,0.12
88171,0.08
88173,0.08
88174,0.08
88175,0.12
88177,0.08
88179,0.24
88180,0.16
88185,0.08
88187,0.04
88188,0.24
88189,0.12
88191,0.16
88194,0.12
88196,0.08
88198,0.04
88199,0.16
88201,0.04
88202,0.08
88203,0.08
88204,0.04
88207,0.28
88208,0.16
88209,0.08
88210,0.12
88211,0.16
88213,0.16
88214,0.2
88216,0.32
88221,0.24
88223,0.2
88225,0.12
88227,0.2
88228,0.16
88229,0.16
88230,0.24
88231,0.08
88232,0.04
88233,0.04
88234,0.04
88236,0.36
88238,0.12
88239,0.04
88243,0.08
88246,0.12
88247,0.24
88248,0.2
88251,0.04
88257,0.2
88260,0.24
88262,0.08
88263,0.12
88265,0.12
88268,0.04
88270,0.08
88274,0.12
88276,0.32
88277,0.08
88283,0.16
88284,0.24
88289,0.12
88290,0.04
88291,0.08
88294,0.08
88296,0.24
88298,0.36
88304,0.16
88305,0.24
88307,0.12
88308,0.16
88312,0.04
88314,0.24
88316,0.0
88321,0.12
88322,0.16
88323,0.04
88326,0.04
88328,0.32
88330,0.04
88332,0.08
88333,0.04
88335,0.12
88338,0.16
88339,0.2
88340,0.08
88341,0.12
88342,0.08
88343,0.08
88345,0.2
88347,0.24
88348,0.12
88349,0.08
88350,0.16
88351,0.08
88353,0.0
88354,0.16
88357,0.16
88359,0.24
88361,0.12
88364,0.2
88365,0.12
88371,0.0
88372,0.16
88375,0.16
88376,0.16
88377,0.24
88380,0.16
88381,0.04
88382,0.08
88386,0.16
88387,0.16
88388,0.08
88389,0.16
88391,0.04
88392,0.08
88393,0.12
88394,0.12
88395,0.16
88403,0.08
88405,0.44
88407,0.12
88408,0.08
88409,0.12
88412,0.28
88413,0.24
88417,0.08
88423,0.12
88424,0.12
88425,0.24
88426,0.08
88427,0.08
88432,0.08
88433,0.24
88434,0.04
88437,0.04
88439,0.08
88440,0.16
88441,0.0
88442,0.08
88443,0.16
88446,0.08
88447,0.12
88448,0.12
88450,0.12
88451,0.12
88452,0.0
88454,0.12
88458,0.12
88459,0.16
88460,0.08
88461,0.16
88463,0.12
88465,0.12
88468,0.12
88470,0.12
88471,0.04
88473,0.08
88474,0.12
88475,0.04
88476,0.04
88477,0.08
88478,0.12
88479,0.08
88482,0.16
88483,0.2
88485,0.2
88486,0.08
88490,0.12
88491,0.2
88492,0.16
88494,0.2
88495,0.08
88497,0.24
88498,0.08
88500,0.16
88503,0.08
88509,0.12
88510,0.08
88512,0.24
88514,0.12
88515,0.16
88516,0.12
88517,0.12
88518,0.0
88519,0.2
88520,0.16
88521,0.12
88522,0.12
88524,0.08
88525,0.16
88528,0.08
88529,0.16
88530,0.16
88531,0.2
88532,0.08
88533,0.12
88534,0.04
88537,0.08
88540,0.12
88541,0.24
88543,0.08
88544,0.12
88550,0.04
88552,0.04
88554,0.12
88557,0.08
88558,0.16
88560,0.0
88561,0.2
88562,0.0
88563,0.08
88564,0.12
88565,0.08
88566,0.08
88573,0.08
88578,0.2
88581,0.2
88587,0.12
88589,0.16
88591,0.08
88592,0.12
88596,0.08
88600,0.12
88601,0.2
88602,0.04
88604,0.2
88606,0.16
88607,0.04
88608,0.12
88611,0.08
88614,0.12
88615,0.16
88616,0.16
88621,0.04
88623,0.16
88626,0.24
88629,0.12
88630,0.04
88632,0.0
88636,0.04
88637,0.0
88639,0.12
88640,0.24
88642,0.16
88644,0.08
88646,0.2
88651,0.12
88656,0.04
88657,0.16
88658,0.2
88659,0.04
88660,0.12
88663,0.04
88668,0.12
88670,0.16
88671,0.04
88674,0.12
88675,0.32
88676,0.08
88679,0.2
88681,0.12
88682,0.08
88684,0.0
88685,0.12
88689,0.12
88690,0.16
88691,0.08
88692,0.12
88693,0.16
88697,0.12
88700,0.12
88701,0.08
88703,0.2
88709,0.08
88711,0.12
88713,0.08
88714,0.08
88716,0.12
88717,0.12
88720,0.16
88721,0.08
88722,0.08
88726,0.12
88727,0.12
88730,0.08
88731,0.28
88733,0.08
88737,0.2
88739,0.24
88740,0.08
88742,0.08
88743,0.08
88745,0.2
88746,0.04
88750,0.0
88751,0.28
88752,0.08
88753,0.04
88755,0.2
88759,0.16
88761,0.16
88764,0.08
88765,0.2
88766,0.0
88768,0.08
88769,0.16
88770,0.2
88772,0.32
88773,0.32
88775,0.08
88776,0.12
88779,0.12
88784,0.12
88786,0.08
88787,0.16
88788,0.04
88789,0.16
88790,0.04
88793,0.08
88795,0.16
88796,0.12
88797,0.2
88798,0.32
88799,0.08
88801,0.24
88803,0.08
88805,0.16
88808,0.0
88809,0.2
88810,0.08
88811,0.16
88812,0.04
88813,0.08
88814,0.08
88815,0.04
88817,0.12
88819,0.04
88822,0.08
88826,0.16
88832,0.12
88836,0.04
88839,0.12
88841,0.04
88845,0.04
88846,0.12
88847,0.16
88848,0.08
88850,0.16
88851,0.16
88854,0.24
88855,0.08
88857,0.08
88858,0.16
88859,0.16
88860,0.12
88863,0.04
88864,0.08
88870,0.08
88872,0.04
88874,0.04
88875,0.16
88880,0.04
88885,0.04
88889,0.04
88891,0.32
88893,0.04
88895,0.04
88897,0.16
88898,0.12
88899,0.12
88900,0.0
88901,0.2
88902,0.12
88903,0.12
88905,0.08
88907,0.04
88909,0.04
88911,0.08
88912,0.12
88913,0.04
88914,0.2
88915,0.08
88916,0.12
88918,0.2
88921,0.08
88922,0.28
88924,0.16
88926,0.04
88927,0.12
88928,0.16
88929,0.08
88930,0.2
88933,0.2
88934,0.16
88935,0.08
88936,0.08
88938,0.16
88950,0.08
88952,0.0
88959,0.16
88961,0.04
88962,0.0
88966,0.08
88970,0.04
88971,0.0
88973,0.12
88974,0.12
88975,0.04
88977,0.08
88980,0.2
88983,0.0
88984,0.08
88985,0.2
88987,0.04
88988,0.0
88989,0.12
88991,0.12
88996,0.2
88999,0.04
89000,0.04
89003,0.08
89004,0.08
89006,0.04
89007,0.12
89008,0.08
89009,0.08
89011,0.16
89013,0.12
89014,0.2
89015,0.12
89024,0.08
89028,0.12
89029,0.16
89030,0.16
89031,0.08
89035,0.16
89036,0.12
89038,0.04
89039,0.12
89040,0.16
89042,0.08
89044,0.12
89047,0.12
89048,0.04
89049,0.12
89050,0.08
89051,0.16
89052,0.08
89053,0.08
89054,0.2
89056,0.2
89059,0.16
89062,0.16
89064,0.12
89065,0.12
89067,0.12
89068,0.12
89071,0.08
89073,0.24
89075,0.04
89076,0.12
89079,0.0
89084,0.2
89086,0.08
89088,0.04
89089,0.28
89090,0.04
89092,0.2
89093,0.08
89096,0.08
89097,0.28
89098,0.12
89099,0.16
89104,0.08
89106,0.12
89108,0.12
89109,0.12
89110,0.24
89112,0.28
89113,0.12
89114,0.0
89116,0.2
89117,0.08
89120,0.12
89121,0.04
89123,0.12
89124,0.28
89126,0.16
89128,0.24
89129,0.2
89130,0.12
89131,0.16
89132,0.04
89134,0.12
89135,0.12
89136,0.12
89140,0.24
89142,0.04
89143,0.12
89144,0.08
89145,0.2
89148,0.12
89150,0.12
89153,0.12
89155,0.16
89159,0.2
89164,0.12
89166,0.08
89167,0.0
89168,0.08
89171,0.0
89172,0.16
89177,0.32
89178,0.16
89179,0.08
89180,0.16
89183,0.0
89189,0.16
89190,0.04
89192,0.12
89194,0.04
89195,0.12
89196,0.2
89199,0.04
89201,0.16
89202,0.08
89205,0.2
89208,0.16
89210,0.12
89211,0.04
89215,0.08
89216,0.2
89217,0.12
89221,0.04
89223,0.08
89225,0.16
89227,0.24
89228,0.12
89231,0.12
89233,0.0
89235,0.12
89236,0.08
89238,0.08
89243,0.12
89245,0.16
89247,0.12
89249,0.08
89251,0.12
89256,0.24
89257,0.08
89258,0.04
89259,0.28
89262,0.04
89270,0.04
89274,0.16
89275,0.08
89277,0.08
89279,0.2
89280,0.16
89284,0.16
89285,0.12
89286,0.04
89288,0.12
89290,0.16
89293,0.12
89296,0.08
89299,0.0
89300,0.2
89308,0.16
89309,0.08
89311,0.08
89312,0.12
89314,0.16
89315,0.16
89316,0.24
89318,0.04
89319,0.24
89321,0.16
89323,0.2
89324,0.12
89325,0.12
89326,0.24
89327,0.08
89328,0.12
89334,0.08
89336,0.12
89337,0.28
89338,0.08
89339,0.16
89340,0.24
89341,0.12
89344,0.08
89347,0.24
89348,0.08
89350,0.08
89351,0.2
89353,0.24
89354,0.04
89355,0.16
89356,0.12
89357,0.12
89358,0.12
89361,0.12
89362,0.12
89368,0.04
89371,0.08
89375,0.08
89377,0.04
89378,0.08
89381,0.04
89382,0.04
89383,0.08
89385,0.2
89388,0.24
89390,0.08
89391,0.2
89392,0.12
89395,0.16
89396,0.12
89400,0.12
89401,0.16
89402,0.08
89403,0.24
89404,0.28
89405,0.16
89406,0.08
89407,0.2
89410,0.08
89411,0.04
89412,0.16
89419,0.24
89420,0.08
89424,0.12
89425,0.04
89426,0.16
89427,0.24
89429,0.0
89431,0.0
89432,0.12
89435,0.08
89436,0.2
89442,0.04
89443,0.08
89445,0.12
89449,0.0
89450,0.24
89451,0.12
89452,0.16
89457,0.08
89458,0.2
89459,0.04
89462,0.04
89468,0.12
89469,0.08
89470,0.08
89471,0.0
89472,0.08
89473,0.08
89474,0.08
89479,0.04
89481,0.04
89482,0.08
89483,0.12
89486,0.2
89487,0.12
89489,0.24
89496,0.12
89497,0.12
89498,0.28
89500,0.2
89504,0.2
89506,0.16
89512,0.28
89513,0.16
89514,0.04
89515,0.0
89516,0.04
89522,0.12
89523,0.16
89524,0.08
89525,0.16
89527,0.24
89528,0.08
89532,0.36
89535,0.16
89536,0.12
89539,0.12
89544,0.12
89546,0.0
89547,0.08
89548,0.12
89550,0.16
89555,0.4
89556,0.2
89557,0.24
89558,0.12
89559,0.12
89560,0.08
89562,0.2
89573,0.16
89574,0.2
89577,0.08
89579,0.36
89580,0.24
89581,0.04
89583,0.0
89584,0.16
89586,0.08
89589,0.16
89591,0.12
89593,0.08
89595,0.04
89596,0.08
89597,0.16
89598,0.12
89599,0.28
89600,0.04
89603,0.08
89605,0.12
89608,0.04
89609,0.08
89612,0.12
89613,0.32
89614,0.12
89616,0.2
89617,0.0
89618,0.08
89619,0.04
89623,0.0
89624,0.0
89627,0.04
89628,0.08
89629,0.04
89630,0.16
89631,0.08
89635,0.16
89638,0.04
89640,0.0
89643,0.24
89644,0.12
89647,0.04
89648,0.08
89651,0.08
89654,0.04
89655,0.2
89656,0.12
89658,0.08
89661,0.08
89663,0.12
89665,0.2
89669,0.12
89670,0.16
89672,0.12
89674,0.08
89675,0.08
89676,0.2
89677,0.08
89678,0.16
89679,0.04
89680,0.24
89681,0.12
89683,0.16
89684,0.08
89688,0.08
89690,0.04
89694,0.12
89695,0.2
89697,0.12
89698,0.2
89699,0.12
89700,0.12
89701,0.08
89709,0.08
89714,0.08
89716,0.04
89717,0.04
89718,0.04
89722,0.32
89725,0.12
89726,0.16
89729,0.24
89731,0.04
89733,0.12
89735,0.16
89738,0.08
89744,0.2
89745,0.08
89747,0.08
89748,0.0
89749,0.12
89752,0.16
89753,0.0
89755,0.08
89756,0.08
89757,0.08
89758,0.04
89760,0.0
89761,0.2
89762,0.08
89763,0.08
89765,0.08
89768,0.04
89770,0.12
89771,0.12
89772,0.04
89778,0.16
89779,0.16
89782,0.16
89783,0.08
89786,0.12
89787,0.12
89788,0.0
89793,0.0
89795,0.2
89802,0.08
89803,0.08
89804,0.2
89807,0.08
89808,0.04
89809,0.2
89810,0.08
89812,0.16
89813,0.04
89815,0.04
89817,0.2
89819,0.08
89820,0.08
89821,0.12
89823,0.12
89826,0.12
89827,0.08
89828,0.36
89829,0.2
89831,0.24
89832,0.16
89837,0.08
89839,0.16
89840,0.16
89841,0.12
89843,0.12
89845,0.04
89848,0.2
89849,0.16
89851,0.08
89853,0.08
89854,0.08
89856,0.08
89857,0.28
89859,0.04
89864,0.28
89866,0.0
89867,0.12
89868,0.08
89870,0.12
89876,0.24
89877,0.24
89879,0.04
89880,0.08
89882,0.2
89884,0.0
89886,0.12
89890,0.08
89894,0.16
89895,0.08
89898,0.08
89899,0.12
89901,0.16
89903,0.2
89904,0.36
89905,0.12
89907,0.04
89910,0.16
89912,0.04
89914,0.12
89915,0.0
89916,0.08
89917,0.04
89919,0.08
89921,0.08
89924,0.16
89925,0.08
89926,0.16
89927,0.2
89928,0.04
89931,0.16
89933,0.04
89934,0.16
89937,0.04
89938,0.04
89940,0.12
89941,0.0
89943,0.24
89946,0.2
89948,0.28
89949,0.08
89950,0.08
89952,0.12
89954,0.16
89956,0.2
89957,0.16
89958,0.16
89959,0.08
89963,0.08
89964,0.2
89967,0.12
89969,0.04
89975,0.12
89978,0.04
89982,0.08
89984,0.08
89985,0.24
89988,0.0
89989,0.24
89994,0.08
89995,0.04
89998,0.16
89999,0.08
90000,0.12
90002,0.24
90005,0.28
90006,0.08
90008,0.12
90011,0.08
90014,0.0
90016,0.12
90020,0.24
90022,0.12
90025,0.08
90026,0.16
90027,0.16
90029,0.2
90032,0.12
90033,0.2
90035,0.12
90036,0.16
90040,0.2
90042,0.2
90045,0.16
90046,0.16
90048,0.04
90050,0.12
90052,0.16
90054,0.04
90055,0.04
90058,0.16
90059,0.04
90060,0.16
90064,0.04
90065,0.08
90067,0.04
90068,0.2
90070,0.24
90071,0.24
90073,0.08
90075,0.12
90078,0.12
90080,0.04
90082,0.32
90083,0.08
90084,0.0
90086,0.0
90087,0.0
90088,0.32
90092,0.04
90097,0.12
90098,0.2
90099,0.12
90100,0.2
90102,0.12
90103,0.2
90104,0.08
90105,0.16
90106,0.2
90107,0.08
90108,0.08
90113,0.08
90116,0.16
90118,0.16
90119,0.08
90120,0.24
90122,0.08
90125,0.04
90126,0.16
90129,0.28
90134,0.04
90135,0.12
90137,0.2
90138,0.12
90142,0.12
90144,0.08
90149,0.16
90150,0.12
90151,0.2
90153,0.12
90154,0.04
90155,0.16
90156,0.12
90157,0.12
90161,0.12
90163,0.04
90165,0.12
90166,0.12
90167,0.04
90168,0.08
90169,0.04
90171,0.12
90174,0.12
90177,0.08
90180,0.04
90184,0.16
90185,0.0
90187,0.2
90191,0.2
90192,0.12
90193,0.0
90194,0.08
90198,0.12
90202,0.04
90203,0.12
90205,0.04
90207,0.04
90209,0.2
90215,0.12
90216,0.08
90217,0.04
90218,0.04
90219,0.16
90220,0.16
90222,0.12
90225,0.24
90230,0.12
90231,0.24
90232,0.12
90234,0.24
90236,0.08
90245,0.08
90246,0.08
90248,0.04
90250,0.12
90251,0.08
90254,0.2
90255,0.12
90256,0.28
90257,0.04
90260,0.08
90262,0.16
90263,0.0
90264,0.2
90265,0.08
90266,0.16
90267,0.12
90270,0.2
90271,0.0
90272,0.08
90274,0.2
90276,0.12
90280,0.08
90281,0.16
90284,0.0
90285,0.2
90286,0.08
90287,0.24
90293,0.08
90295,0.08
90297,0.2
90298,0.08
90300,0.12
90302,0.16
90304,0.2
90307,0.24
90309,0.04
90310,0.0
90311,0.2
90313,0.04
90315,0.08
90317,0.04
90319,0.2
90320,0.12
90322,0.08
90323,0.12
90326,0.2
90327,0.0
90329,0.2
90332,0.28
90334,0.04
90337,0.12
90341,0.04
90342,0.24
90343,0.16
90346,0.16
90347,0.08
90348,0.12
90353,0.12
90354,0.08
90357,0.08
90359,0.12
90362,0.16
90363,0.08
90365,0.2
90366,0.12
90367,0.04
90368,0.12
90369,0.08
90370,0.12
90372,0.12
90373,0.08
90374,0.04
90380,0.04
90383,0.12
90386,0.08
90387,0.12
90388,0.28
90389,0.24
90391,0.16
90393,0.08
90394,0.16
90399,0.12
90405,0.08
90407,0.08
90409,0.04
90410,0.28
90418,0.08
90420,0.04
90423,0.0
90426,0.12
90427,0.12
90428,0.12
90429,0.12
90432,0.08
90436,0.12
90438,0.04
90439,0.12
90440,0.08
90443,0.12
90448,0.04
90449,0.32
90451,0.2
90454,0.12
90455,0.12
90458,0.16
90460,0.2
90463,0.16
90464,0.0
90465,0.16
90466,0.08
90468,0.12
90469,0.08
90470,0.08
90476,0.16
90478,0.08
90481,0.2
90482,0.08
90485,0.04
90486,0.04
90488,0.04
90489,0.12
90490,0.08
90491,0.16
90492,0.12
90493,0.08
90494,0.08
90497,0.08
90501,0.24
90502,0.2
90504,0.12
90505,0.08
90508,0.08
90509,0.08
90512,0.0
90514,0.12
90515,0.04
90516,0.16
90521,0.0
90523,0.04
90524,0.16
90526,0.08
90528,0.04
90531,0.16
90534,0.16
90535,0.2
90536,0.16
90538,0.08
90539,0.52
90540,0.12
90544,0.12
90545,0.16
90548,0.12
90550,0.16
90551,0.2
90553,0.12
90554,0.04
90555,0.12
90556,0.04
90558,0.08
90559,0.04
90560,0.16
90562,0.16
90565,0.2
90569,0.12
90571,0.08
90573,0.12
90577,0.04
90581,0.16
90583,0.08
90585,0.28
90590,0.2
90591,0.0
90595,0.24
90596,0.2
90599,0.16
90601,0.0
90602,0.16
90603,0.08
90604,0.08
90605,0.16
90606,0.12
90607,0.16
90610,0.16
90613,0.12
90616,0.24
90617,0.08
90619,0.28
90620,0.08
90621,0.24
90622,0.2
90623,0.24
90624,0.2
90625,0.08
90628,0.08
90630,0.16
90631,0.08
90635,0.08
90637,0.16
90640,0.0
90641,0.04
90642,0.2
90646,0.04
90648,0.2
90649,0.08
90650,0.08
90652,0.12
90653,0.12
90655,0.12
90657,0.08
90659,0.04
90660,0.04
90662,0.2
90663,0.12
90664,0.2
90666,0.2
90667,0.04
90669,0.08
90670,0.12
90671,0.08
90672,0.12
90673,0.08
90674,0.16
90675,0.04
90680,0.0
90681,0.24
90686,0.12
90687,0.16
90688,0.04
90689,0.16
90690,0.08
90691,0.04
90695,0.04
90696,0.12
90703,0.0
90705,0.04
90707,0.28
90708,0.16
90710,0.16
90711,0.2
90716,0.0
90719,0.2
90722,0.16
90725,0.12
90729,0.16
90730,0.0
90732,0.08
90733,0.12
90736,0.2
90737,0.16
90738,0.04
90741,0.04
90742,0.16
90744,0.28
90746,0.08
90747,0.0
90748,0.0
90749,0.16
90751,0.32
90755,0.04
90756,0.2
90758,0.04
90761,0.2
90763,0.08
90764,0.28
90768,0.16
90772,0.08
90774,0.08
90776,0.28
90778,0.12
90779,0.08
90782,0.16
90784,0.2
90785,0.12
90793,0.12
90797,0.12
90798,0.32
90802,0.08
90806,0.12
90807,0.2
90808,0.04
90810,0.08
90813,0.16
90814,0.12
90815,0.04
90818,0.04
90822,0.08
90823,0.08
90824,0.2
90827,0.24
90836,0.12
90837,0.08
90842,0.08
90843,0.0
90845,0.16
90847,0.16
90848,0.08
90849,0.08
90854,0.08
90857,0.2
90859,0.16
90863,0.04
90867,0.08
90868,0.16
90871,0.08
90873,0.24
90875,0.12
90877,0.08
90879,0.12
90882,0.12
90883,0.08
90887,0.0
90889,0.12
90890,0.12
90891,0.04
90893,0.24
90896,0.12
90898,0.08
90900,0.2
90901,0.08
90903,0.12
90906,0.12
90907,0.16
90910,0.12
90911,0.24
90915,0.24
90918,0.16
90919,0.24
90920,0.04
90921,0.04
90922,0.0
90924,0.24
90925,0.08
90926,0.12
90927,0.04
90928,0.16
90930,0.16
90932,0.12
90933,0.16
90934,0.12
90940,0.08
90941,0.12
90943,0.04
90944,0.04
90946,0.2
90949,0.12
90950,0.08
90951,0.04
90954,0.16
90957,0.12
90958,0.2
90961,0.0
90965,0.16
90966,0.16
90967,0.12
90969,0.04
90971,0.12
90973,0.12
90974,0.04
90977,0.04
90978,0.0
90979,0.08
90982,0.08
90987,0.16
90989,0.08
90990,0.08
90992,0.16
90995,0.16
90996,0.16
90997,0.04
91000,0.16
91003,0.2
91004,0.12
91005,0.04
91008,0.08
91013,0.24
91014,0.08
91015,0.12
91017,0.12
91021,0.08
91022,0.08
91024,0.04
91027,0.12
91030,0.0
91032,0.12
91036,0.12
91039,0.12
91040,0.12
91041,0.04
91042,0.16
91043,0.08
91047,0.0
91050,0.0
91051,0.12
91052,0.12
91053,0.16
91054,0.24
91055,0.04
91056,0.08
91057,0.08
91058,0.08
91059,0.16
91062,0.12
91067,0.08
91069,0.08
91070,0.2
91071,0.04
91072,0.12
91078,0.2
91079,0.12
91080,0.2
91081,0.12
91083,0.12
91085,0.16
91086,0.04
91087,0.12
91088,0.04
91096,0.16
91097,0.12
91099,0.12
91100,0.12
91102,0.12
91106,0.12
91109,0.08
91113,0.12
91115,0.08
91117,0.16
91118,0.12
91120,0.16
91122,0.04
91125,0.08
91128,0.12
91129,0.12
91130,0.04
91131,0.2
91134,0.0
91135,0.16
91136,0.2
91137,0.12
91140,0.08
91141,0.04
91143,0.04
91144,0.16
91148,0.08
91151,0.12
91152,0.12
91153,0.16
91154,0.04
91158,0.16
91159,0.16
91161,0.04
91163,0.08
91167,0.08
91168,0.2
91169,0.12
91170,0.16
91171,0.08
91172,0.08
91176,0.04
91180,0.2
91184,0.12
91185,0.04
91187,0.28
91189,0.2
91190,0.24
91192,0.12
91197,0.16
91199,0.08
91201,0.08
91204,0.12
91205,0.12
91211,0.16
91215,0.0
91216,0.04
91219,0.12
91222,0.04
91223,0.0
91224,0.0
91225,0.04
91226,0.08
91227,0.16
91229,0.04
91230,0.12
91231,0.08
91233,0.04
91234,0.08
91238,0.16
91240,0.2
91241,0.28
91243,0.08
91245,0.12
91247,0.12
91248,0.04
91250,0.2
91252,0.28
91255,0.28
91262,0.24
91263,0.16
91266,0.12
91267,0.12
91268,0.12
91270,0.08
91271,0.24
91272,0.2
91273,0.12
91274,0.2
91281,0.12
91284,0.2
91286,0.08
91287,0.12
91288,0.32
91289,0.12
91290,0.16
91291,0.16
91292,0.2
91293,0.2
91294,0.12
91297,0.12
91298,0.04
91304,0.28
91306,0.2
91307,0.16
91308,0.08
91309,0.04
91310,0.04
91311,0.16
91312,0.12
91319,0.12
91320,0.16
91321,0.16
91324,0.16
91329,0.12
91330,0.2
91331,0.04
91333,0.12
91335,0.16
91337,0.2
91340,0.16
91341,0.32
91344,0.08
91347,0.2
91348,0.04
91352,0.08
91356,0.04
91358,0.12
91359,0.08
91360,0.16
91362,0.16
91363,0.2
91365,0.08
91367,0.04
91369,0.16
91370,0.08
91375,0.12
91376,0.2
91383,0.04
91384,0.08
91388,0.16
91389,0.04
91394,0.12
91395,0.2
91399,0.16
91402,0.24
91405,0.16
91406,0.16
91408,0.12
91409,0.12
91410,0.24
91416,0.08
91417,0.2
91420,0.08
91422,0.16
91423,0.04
91426,0.12
91430,0.2
91431,0.2
91433,0.16
91436,0.0
91437,0.2
91438,0.08
91441,0.12
91443,0.12
91444,0.08
91447,0.04
91449,0.16
91450,0.12
91452,0.12
91454,0.12
91455,0.12
91456,0.04
91460,0.08
91463,0.12
91465,0.12
91468,0.12
91469,0.08
91471,0.04
91473,0.16
91478,0.16
91479,0.0
91482,0.2
91483,0.08
91484,0.2
91489,0.08
91492,0.16
91493,0.08
91494,0.2
91495,0.08
91496,0.16
91497,0.16
91501,0.12
91505,0.12
91506,0.08
91507,0.04
91510,0.08
91514,0.2
91516,0.0
91518,0.28
91522,0.2
91526,0.04
91527,0.16
91529,0.0
91530,0.2
91532,0.12
91537,0.04
91539,0.2
91543,0.12
91546,0.12
91549,0.0
91553,0.2
91554,0.2
91555,0.12
91556,0.12
91557,0.12
91566,0.16
91568,0.08
91570,0.04
91572,0.32
91577,0.2
91578,0.2
91580,0.08
91583,0.08
91588,0.16
91589,0.08
91590,0.16
91591,0.12
91592,0.0
91593,0.16
91594,0.16
91597,0.08
91604,0.08
91607,0.04
91608,0.2
91610,0.12
91611,0.12
91613,0.12
91614,0.0
91615,0.16
91616,0.12
91617,0.0
91618,0.12
91620,0.08
91621,0.08
91623,0.12
91624,0.12
91625,0.08
91628,0.08
91630,0.0
91631,0.12
91632,0.04
91634,0.04
91635,0.12
91636,0.04
91637,0.04
91639,0.12
91640,0.16
91642,0.12
91644,0.08
91647,0.04
91651,0.24
91652,0.16
91654,0.12
91658,0.04
91659,0.08
91660,0.04
91661,0.24
91663,0.12
91664,0.04
91666,0.08
91667,0.12
91668,0.08
91669,0.2
91675,0.16
91676,0.12
91679,0.16
91680,0.2
91682,0.08
91683,0.16
91687,0.16
91688,0.12
91693,0.12
91695,0.12
91700,0.08
91705,0.16
91711,0.0
91715,0.12
91716,0.16
91721,0.08
91722,0.08
91724,0.24
91725,0.08
91726,0.16
91728,0.32
91729,0.16
91731,0.16
91737,0.08
91740,0.16
91743,0.12
91744,0.08
91746,0.12
91747,0.16
91748,0.08
91749,0.12
91753,0.16
91754,0.16
91756,0.12
91758,0.16
91762,0.12
91766,0.16
91768,0.16
91770,0.08
91772,0.12
91776,0.04
91777,0.04
91778,0.08
91780,0.24
91781,0.16
91784,0.2
91785,0.16
91786,0.12
91789,0.08
91793,0.12
91794,0.16
91796,0.08
91797,0.04
91801,0.04
91803,0.24
91806,0.04
91807,0.2
91809,0.08
91811,0.12
91815,0.04
91816,0.2
91817,0.12
91818,0.04
91819,0.12
91820,0.08
91823,0.12
91825,0.04
91827,0.08
91828,0.28
91829,0.2
91830,0.08
91832,0.24
91833,0.16
91834,0.24
91835,0.0
91836,0.16
91837,0.08
91841,0.24
91846,0.2
91854,0.08
91856,0.12
91860,0.12
91861,0.16
91862,0.08
91863,0.12
91864,0.32
91867,0.24
91869,0.08
91873,0.12
91876,0.08
91877,0.12
91878,0.12
91879,0.16
91883,0.16
91884,0.2
91885,0.16
91887,0.12
91892,0.16
91893,0.12
91894,0.12
91896,0.04
91899,0.04
91900,0.04
91901,0.12
91903,0.12
91904,0.12
91906,0.12
91908,0.12
91910,0.16
91911,0.12
91914,0.12
91915,0.04
91916,0.04
91918,0.08
91920,0.16
91922,0.08
91923,0.08
91927,0.2
91928,0.0
91929,0.12
91930,0.08
91932,0.16
91933,0.08
91934,0.04
91941,0.08
91944,0.08
91946,0.08
91947,0.2
91948,0.04
91951,0.2
91952,0.04
91953,0.12
91956,0.28
91957,0.08
91959,0.12
91962,0.16
91963,0.0
91965,0.2
91968,0.16
91971,0.04
91973,0.24
91978,0.04
91979,0.12
91981,0.16
91982,0.24
91985,0.16
91986,0.2
91987,0.28
91989,0.08
91991,0.08
91992,0.2
91995,0.04
91996,0.04
91999,0.04
92000,0.08
92001,0.08
92002,0.04
92003,0.04
92006,0.2
92008,0.16
92009,0.08
92014,0.04
92015,0.2
92016,0.12
92018,0.12
92019,0.04
92022,0.2
92023,0.12
92025,0.08
92027,0.12
92028,0.08
92030,0.28
92033,0.12
92036,0.24
92038,0.4
92039,0.08
92046,0.08
92052,0.2
92054,0.12
92055,0.16
92056,0.16
92058,0.12
92059,0.08
92061,0.08
92062,0.16
92066,0.12
92067,0.0
92070,0.04
92072,0.04
92073,0.28
92074,0.16
92077,0.08
92080,0.08
92082,0.2
92084,0.12
92085,0.08
92087,0.24
92088,0.0
92089,0.04
92092,0.04
92094,0.04
92098,0.12
92099,0.16
92100,0.04
92101,0.2
92103,0.08
92104,0.12
92113,0.12
92116,0.12
92118,0.12
92122,0.08
92123,0.16
92124,0.12
92125,0.04
92129,0.2
92136,0.12
92137,0.2
92139,0.04
92140,0.2
92142,0.08
92144,0.08
92145,0.12
92150,0.08
92154,0.24
92155,0.08
92156,0.04
92157,0.12
92160,0.08
92163,0.04
92169,0.16
92170,0.24
92172,0.12
92173,0.0
92174,0.08
92175,0.12
92176,0.08
92179,0.08
92182,0.2
92184,0.24
92186,0.28
92188,0.2
92191,0.08
92192,0.12
92194,0.16
92195,0.04
92196,0.28
92197,0.08
92198,0.16
92200,0.16
92201,0.08
92202,0.28
92207,0.16
92210,0.08
92211,0.08
92216,0.12
92222,0.24
92223,0.16
92224,0.08
92225,0.16
92226,0.0
92230,0.12
92231,0.12
92238,0.2
92239,0.12
92240,0.08
92241,0.12
92243,0.12
