id,version,processing_date,url,name,registration_number,domain,website,website_status,number_of_about_pages,number_of_contact_pages,number_of_management_pages,number_of_product_pages,year_founded,incorporation_date,number_of_registered_officers,number_of_key_persons,number_of_partners,number_of_clients,number_of_emails,number_of_ip_addresses,total_changes,address_changes,alias_changes,assoc_investor_changes,ch_changes,client_changes,description_changes,email_changes,fax_changes,founded_year_changes,investor_changes,ip_address_changes,linked_domain_changes,name_changes,page_content_changes,page_structure_changes,partner_changes,person_changes,phone_changes,primary_contact_changes,registration_number_changes,robots_changes,ticker_changes,vat_changes,web_status_changes
15142835,1,2013-10-19,http://endb-consolidated.aihit.com/00E70FB300000001/overview.htm,"PEDRO CARMONA LIMITED","08707226",,"","",0,0,0,0,-1,2013-09-26,-1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988458,10,2013-10-19,http://endb-consolidated.aihit.com/0079E4EA0000000A/overview.htm,"Oradat Builders","",oradatbuilders.com,"www.oradatbuilders.com","IndexPageFetchError",1,3,0,0,-1,,-1,4,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7105251,10,2013-10-19,http://endb-consolidated.aihit.com/006C6AE30000000A/overview.htm,"infoStructure","",infostructure-ess.com,"www.infostructure-ess.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
8288534,10,2013-10-19,http://endb-consolidated.aihit.com/007E79160000000A/overview.htm,"PRG","",prgbloomington.com,"www.prgbloomington.com","OK",1,1,1,0,2008,,-1,7,0,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,14,0,0,2,0,0,0
7000104,10,2013-10-19,http://endb-consolidated.aihit.com/006AD0280000000A/overview.htm,"HUAWANDA","",huawanda.com,"www.huawanda.com","FlippedRobots",0,2,0,11,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
8667943,10,2013-10-19,http://endb-consolidated.aihit.com/008443270000000A/overview.htm,"Shaw Loop Machine","",shawloop.com,"www.shawloop.com","IndexPageFetchError",1,2,0,0,-1,,-1,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5290533,10,2013-10-19,http://endb-consolidated.aihit.com/0050BA250000000A/overview.htm,"AlternativeEnergy BusinessNetwork","",alternativeenergybusinessnetwork.com,"www.alternativeenergybusinessnetwork.com","OK",2,1,0,0,-1,,-1,0,0,0,4,1,826,2,0,0,0,0,0,0,0,1,0,0,778,0,42,0,0,0,0,0,0,3,0,0,0
12011598,7,2013-10-19,http://endb-consolidated.aihit.com/00B7484E00000007/overview.htm,"PROTRONICS","",protronicsmichigan.net,"www.protronicsmichigan.net","OK",0,0,0,0,-1,,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182153,10,2013-10-19,http://endb-consolidated.aihit.com/004F12C90000000A/overview.htm,"ADS Solutions","",adssolutions.biz,"www.adssolutions.biz","OK",1,1,0,0,-1,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8476174,10,2013-10-19,http://endb-consolidated.aihit.com/0081560E0000000A/overview.htm,"ribbonswitch com","",ribbonswitch.com,"www.ribbonswitch.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12555842,5,2013-10-19,http://endb-consolidated.aihit.com/00BF964200000005/overview.htm,"Fourteen","",fourteen.be,"www.fourteen.be","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525087,8,2013-10-19,http://endb-consolidated.aihit.com/00AFDBDF00000008/overview.htm,"Mobile Security","",mobilesecuritytracking.com,"www.mobilesecuritytracking.com","OK",1,1,0,5,-1,,-1,0,0,0,1,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,2,0,1,0,0,0
10694761,9,2013-10-19,http://endb-consolidated.aihit.com/00A3306900000009/overview.htm,"Optima Worldwide","",optimaworldwide.com,"www.optimaworldwide.com","OK",1,1,0,0,-1,,-1,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,8,0,0,13,4,0,0,0,0,0,3,0,0,0
14163338,2,2013-10-19,http://endb-consolidated.aihit.com/00D81D8A00000002/overview.htm,"UK Immigration Solicitors","",uk-immigrationsolicitors.co.uk,"www.uk-immigrationsolicitors.co.uk","OK",0,0,0,0,-1,,-1,0,0,0,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,0,0
9228970,10,2013-10-19,http://endb-consolidated.aihit.com/008CD2AA0000000A/overview.htm,"Utah Consumer Lending","",utahconsumers.org,"www.utahconsumers.org","OK",0,1,0,0,-1,,-1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
12812973,5,2013-10-19,http://endb-consolidated.aihit.com/00C382AD00000005/overview.htm,"Sunnypol","",sunnypol.com,"www.sunnypol.com","OK",3,2,0,12,2007,,-1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
3390536,18,2013-10-19,http://endb-consolidated.aihit.com/0033BC4800000012/overview.htm,"CTL WEALTH MANAGEMENT LTD","05477362",ctl-wealth-management.co.uk,"www.ctl-wealth-management.co.uk","OK",0,1,0,0,-1,2005-06-10,2,2,0,0,1,1,37,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
4099090,18,2013-10-19,http://endb-consolidated.aihit.com/003E8C1200000012/overview.htm,"Solicitors Southall","",solicitorssouthall.co.uk,"www.solicitorssouthall.co.uk","OK",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
3465213,14,2013-10-19,http://endb-consolidated.aihit.com/0034DFFD0000000E/overview.htm,"Nailsworth Brewery","05535367",nailsworth-brewery.co.uk,"www.nailsworth-brewery.co.uk","OK",0,2,0,0,-1,2005-08-12,3,2,0,0,0,1,39,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4018527,18,2013-10-19,http://endb-consolidated.aihit.com/003D515F00000012/overview.htm,"ProMost","",promost.com,"www.promost.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,16,2,3,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1
3653739,18,2013-10-19,http://endb-consolidated.aihit.com/0037C06B00000012/overview.htm,"1borneveryminute","",1borneveryminute.co.uk,"www.1borneveryminute.co.uk","OK",1,1,0,0,-1,,-1,0,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,0,0,0,0,1,0,0,0
6115484,10,2013-10-19,http://endb-consolidated.aihit.com/005D509C0000000A/overview.htm,"CustomBytes","",custombytes.biz,"www.custombytes.biz","OK",1,0,0,0,1996,,-1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0
11815871,7,2013-10-19,http://endb-consolidated.aihit.com/00B44BBF00000007/overview.htm,"Coastal Kayaks","",coastalkayaks.net,"www.coastalkayaks.net","OK",0,1,1,0,-1,,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245629,10,2013-10-19,http://endb-consolidated.aihit.com/008D13BD0000000A/overview.htm,"Up Aqua","",upaqua.net,"upaqua.net","OK",1,1,0,25,1997,,-1,0,0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,1,0,0,0
13696327,2,2013-10-19,http://endb-consolidated.aihit.com/00D0FD4700000002/overview.htm,"www.automatic-voltage-regulators.com","",automatic-voltage-regulators.com,"www.automatic-voltage-regulators.com","OK",3,1,0,1,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464724,10,2013-10-19,http://endb-consolidated.aihit.com/0071E7140000000A/overview.htm,"Level Enterprises","",levelgifts.com,"www.levelgifts.com","OK",1,1,0,35,1979,,-1,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0
12449047,5,2013-10-19,http://endb-consolidated.aihit.com/00BDF51700000005/overview.htm,"Bolder Technologies Pte","",boldertmf.com,"www.boldertmf.com","OK",1,1,0,4,-1,,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450640,19,2013-10-19,http://endb-consolidated.aihit.com/0006E05000000013/overview.htm,"FREEBOOTER SEAFOODS LIMITED","00389997",,"","",0,0,0,0,-1,1944-09-25,2,1,0,0,0,0,153,2,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2633072,19,2013-10-19,http://endb-consolidated.aihit.com/00282D7000000013/overview.htm,"COTTON CONTRACT LIMITED","07765697",,"","",0,0,0,0,-1,2011-09-07,1,1,0,0,0,0,17,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9475916,10,2013-10-19,http://endb-consolidated.aihit.com/0090974C0000000A/overview.htm,"whosnext.com","",whosnextsiny.com,"www.whosnextsiny.com","OK",1,2,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8576686,10,2013-10-19,http://endb-consolidated.aihit.com/0082DEAE0000000A/overview.htm,"Sant Asharam","",santasharamind.com,"www.santasharamind.com","OK",1,1,0,1,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13864566,2,2013-10-19,http://endb-consolidated.aihit.com/00D38E7600000002/overview.htm,"Happy Point Restaurant Group","",happypointrestaurantgroup.com,"happypointrestaurantgroup.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13334586,4,2013-10-19,http://endb-consolidated.aihit.com/00CB783A00000004/overview.htm,"SEALON TECHNOLOGY","",sealontech.com,"www.sealontech.com","OK",1,1,0,6,-1,,-1,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,2,1,0,6,2,0,0,0,0,0,2,0,0,0
14830416,1,2013-10-19,http://endb-consolidated.aihit.com/00E24B5000000001/overview.htm,"Alabama Pediatric Dentistry","",alabamapediatricdentistry.com,"www.alabamapediatricdentistry.com","OK",1,2,0,0,-1,,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7867845,10,2013-10-19,http://endb-consolidated.aihit.com/00780DC50000000A/overview.htm,"OpenCube","",mypackagingsolutions.com,"www.mypackagingsolutions.com","OK",0,1,0,0,-1,,-1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
9217628,10,2013-10-19,http://endb-consolidated.aihit.com/008CA65C0000000A/overview.htm,"Touchwood Film Productions","",twfpr.com,"www.twfpr.com","OK",1,1,0,0,-1,,-1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12810997,5,2013-10-19,http://endb-consolidated.aihit.com/00C37AF500000005/overview.htm,"SSEA","",ssea.bc.ca,"www.ssea.bc.ca","OK",1,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12620087,5,2013-10-19,http://endb-consolidated.aihit.com/00C0913700000005/overview.htm,"Jim Ashe","",jimashe.com,"jimashe.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
10310736,9,2013-10-19,http://endb-consolidated.aihit.com/009D545000000009/overview.htm,"88 Self Storage","",hwy88selfstorage.com,"www.hwy88selfstorage.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7674907,10,2013-10-19,http://endb-consolidated.aihit.com/00751C1B0000000A/overview.htm,"MEGA Event Production","",megaeventproduction.com,"www.megaeventproduction.com","OK",1,1,0,0,-1,,-1,0,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0
5986340,10,2013-10-19,http://endb-consolidated.aihit.com/005B58240000000A/overview.htm,"colosio","",colosio.it,"www.colosio.it","OK",2,0,0,1,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
454689,19,2013-10-19,http://endb-consolidated.aihit.com/0006F02100000013/overview.htm,"ENODIS INVESTMENTS LIMITED","00455541",,"","",0,0,0,0,-1,1948-06-15,4,3,0,0,0,0,202,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8010948,10,2013-10-19,http://endb-consolidated.aihit.com/007A3CC40000000A/overview.htm,"OBERONLUBE.COM","",oberonlube.com,"www.oberonlube.com","OK",1,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9943203,9,2013-10-19,http://endb-consolidated.aihit.com/0097B8A300000009/overview.htm,"Collective 215","",collective215.com,"www.collective215.com","OK",1,0,0,0,-1,,-1,0,0,0,1,24,32,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0
6131992,10,2013-10-19,http://endb-consolidated.aihit.com/005D91180000000A/overview.htm,"DADiSP","",dadisp.com,"www.dadisp.com","OK",3,1,0,3,1984,,-1,0,31,0,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,1,0,0,2
8078329,10,2013-10-19,http://endb-consolidated.aihit.com/007B43F90000000A/overview.htm,"Outer Banks Hammocks","",outerbankshammocks.net,"www.outerbankshammocks.net","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7994101,10,2013-10-19,http://endb-consolidated.aihit.com/0079FAF50000000A/overview.htm,"OCCRE","",occre.com,"www.occre.com","OK",0,2,0,6,-1,,-1,0,0,0,3,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0
11438011,8,2013-10-19,http://endb-consolidated.aihit.com/00AE87BB00000008/overview.htm,"HateTest.com","",hatetest.com,"www.hatetest.com","DomainNotFound",1,1,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13547928,3,2013-10-19,http://endb-consolidated.aihit.com/00CEB99800000003/overview.htm,"ESPRESSAMENTE RETAIL LONDON LTD","08594147",,"","",0,0,0,0,-1,2013-07-02,3,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123887,10,2013-10-19,http://endb-consolidated.aihit.com/004E2F2F0000000A/overview.htm,"ABC Maternity","",abc-maternity.com,"www.abc-maternity.com","OK",1,1,0,1,-1,,-1,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0
5771636,10,2013-10-19,http://endb-consolidated.aihit.com/005811740000000A/overview.htm,"C & G 4 Season Maintenance","",candg4season.com,"www.candg4season.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5396540,10,2013-10-19,http://endb-consolidated.aihit.com/0052583C0000000A/overview.htm,"Walter Adams Framing","",artpicturehanging.com,"www.artpicturehanging.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8419881,10,2013-10-19,http://endb-consolidated.aihit.com/00807A290000000A/overview.htm,"REDISA","",redisa.com,"www.redisa.com","OK",1,2,0,1,-1,,-1,3,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7585613,10,2013-10-19,http://endb-consolidated.aihit.com/0073BF4D0000000A/overview.htm,"Manassas Deck Company","",manassasdeck.com,"www.manassasdeck.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
14026687,2,2013-10-19,http://endb-consolidated.aihit.com/00D607BF00000002/overview.htm,"The Pearl Clinic","",pearlclinicllc.com,"www.pearlclinicllc.com","OK",0,0,2,0,-1,,-1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003226,10,2013-10-19,http://endb-consolidated.aihit.com/006ADC5A0000000A/overview.htm,"housewarrant.net","",housewarrant.net,"www.housewarrant.net","OK",0,1,0,0,-1,,-1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0
6124025,10,2013-10-19,http://endb-consolidated.aihit.com/005D71F90000000A/overview.htm,"Dailydealliving","",dailydealliving.com,"www.dailydealliving.com","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14044108,2,2013-10-19,http://endb-consolidated.aihit.com/00D64BCC00000002/overview.htm,"Porto Latchi","",portolatchi.com,"www.portolatchi.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359281,10,2013-10-19,http://endb-consolidated.aihit.com/0051C6B10000000A/overview.htm,"Appliance Repair Experts","",appliancerepairexpertsny.com,"www.appliancerepairexpertsny.com","OK",1,1,0,0,1993,,-1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,2,0,0,0
10231174,9,2013-10-19,http://endb-consolidated.aihit.com/009C1D8600000009/overview.htm,"Goulin Trucking","",goulintruckingcoinc.com,"www.goulintruckingcoinc.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,16,2,0,0,0,0,0,1,0,0,0,2,1,0,2,4,0,0,0,1,0,3,0,0,0
14163521,2,2013-10-19,http://endb-consolidated.aihit.com/00D81E4100000002/overview.htm,"two-hundredthbuddha com","",two-hundredthbuddha.com,"www.two-hundredthbuddha.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6864716,10,2013-10-19,http://endb-consolidated.aihit.com/0068BF4C0000000A/overview.htm,"Halesowen Heating and Plumbing","",halesowenheatingandplumbing.com,"www.halesowenheatingandplumbing.com","OK",0,1,0,0,2004,,-1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,0,1
13246743,4,2013-10-19,http://endb-consolidated.aihit.com/00CA211700000004/overview.htm,"mazsolutions biz","",mazsolutions.biz,"www.mazsolutions.biz","OK",1,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10380785,9,2013-10-19,http://endb-consolidated.aihit.com/009E65F100000009/overview.htm,"Jericho Locksmith","",jericholocksmith.com,"www.jericholocksmith.com","OK",1,1,0,1,-1,,-1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0
124387,19,2013-10-19,http://endb-consolidated.aihit.com/0001E5E300000013/overview.htm,"C D EQUIPMENT ENGINEERING LIMITED","04862447",cdequip.co.uk,"www.cdequip.co.uk","OK",0,0,0,0,-1,2003-08-11,4,3,0,0,1,1,49,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
10957113,8,2013-10-19,http://endb-consolidated.aihit.com/00A7313900000008/overview.htm,"staterecordbasstournament com","",staterecordbasstournament.com,"www.staterecordbasstournament.com","EmptyPage",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2209591,19,2013-10-19,http://endb-consolidated.aihit.com/0021B73700000013/overview.htm,"S RAHMAN LTD","07257214",,"","",0,0,0,0,-1,2010-05-18,2,2,0,0,0,0,31,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816098,19,2013-10-19,http://endb-consolidated.aihit.com/002AF86200000013/overview.htm,"BETTERWARE LIMITED","07962214",,"","",0,0,0,0,-1,2012-02-23,2,2,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994250,18,2013-10-19,http://endb-consolidated.aihit.com/003CF28A00000012/overview.htm,"Newton Car and Van Centre","",newtoncarandvan.co.uk,"www.newtoncarandvan.co.uk","OK",1,2,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7376565,10,2013-10-19,http://endb-consolidated.aihit.com/00708EB50000000A/overview.htm,"Korotkin Insurance Group","",korotkin.com,"www.korotkin.com","OK",2,1,0,1,1921,,-1,9,0,0,27,1,23,0,0,0,0,0,0,1,0,0,0,0,6,0,13,0,0,1,1,0,0,1,0,0,0
1120705,19,2013-10-19,http://endb-consolidated.aihit.com/001119C100000013/overview.htm,"M&S (SALFORD) LIMITED","04554093",,"","",0,0,0,0,-1,2002-10-04,2,2,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113469,10,2013-10-19,http://endb-consolidated.aihit.com/005D48BD0000000A/overview.htm,"Custom Hardscapes","",custom-hardscapes.com,"www.custom-hardscapes.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8370580,10,2013-10-19,http://endb-consolidated.aihit.com/007FB9940000000A/overview.htm,"Quaglino's Flooring","",quaglinosflooring.com,"www.quaglinosflooring.com","OK",1,2,0,1,-1,,-1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0
8137672,10,2013-10-19,http://endb-consolidated.aihit.com/007C2BC80000000A/overview.htm,"Payday Loans UK","",payday-loansuk.com,"payday-loansuk.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11526956,8,2013-10-19,http://endb-consolidated.aihit.com/00AFE32C00000008/overview.htm,"Mud City Crab Cake CO","",mudcitycrabcakeco.com,"www.mudcitycrabcakeco.com","FlippedRobots",1,1,0,0,-1,,-1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
14980204,1,2013-10-19,http://endb-consolidated.aihit.com/00E4946C00000001/overview.htm,"La Fontana","",lafontanagelati.com,"lafontanagelati.com","OK",1,2,0,0,2007,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640149,9,2013-10-19,http://endb-consolidated.aihit.com/00A25B1500000009/overview.htm,"Noramisú","",noramisu.com,"www.noramisu.com","OK",0,1,0,0,2006,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9704778,9,2013-10-19,http://endb-consolidated.aihit.com/0094154A00000009/overview.htm,"Amity Health","",amityhealth.com,"www.amityhealth.com","OK",2,0,0,0,-1,,-1,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8652624,10,2013-10-19,http://endb-consolidated.aihit.com/008407500000000A/overview.htm,"Selcast","",selcast.fi,"www.selcast.fi","OK",1,2,0,36,1945,,-1,6,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,3,1,0,0,1,0,0,0
13236007,4,2013-10-19,http://endb-consolidated.aihit.com/00C9F72700000004/overview.htm,"Magic Braces","",magicbraces.com,"www.magicbraces.com","OK",0,2,1,0,1986,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480474,17,2013-10-19,http://endb-consolidated.aihit.com/00351B9A00000011/overview.htm,"WCIT","05697763",wcit.org.uk,"www.wcit.org.uk","OK",3,1,1,0,1986,2006-02-04,9,14,0,0,5,1,184,22,0,0,49,0,0,1,0,0,1,0,1,0,85,12,0,6,0,0,0,2,0,0,5
4336140,17,2013-10-19,http://endb-consolidated.aihit.com/00422A0C00000011/overview.htm,"EQT CREDIT II GP LP","SL011031",,"","",0,0,0,0,-1,2012-07-09,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101209,19,2013-10-19,http://endb-consolidated.aihit.com/00200FD900000013/overview.htm,"LBW BUSINESS CONSULTING LIMITED","07093635",,"","",0,0,0,0,-1,2009-12-02,1,1,0,0,0,0,27,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864391,19,2013-10-19,http://endb-consolidated.aihit.com/000D308700000013/overview.htm,"HICKTON ROOFING LIMITED","03545722",,"","",0,0,0,0,-1,1998-04-14,3,2,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101362,7,2013-10-19,http://endb-consolidated.aihit.com/00B8A6F200000007/overview.htm,"Villa Cappelli","",villacappelli.com,"shop.villacappelli.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12724592,5,2013-10-19,http://endb-consolidated.aihit.com/00C2297000000005/overview.htm,"Pagano Media","",paganomedia.com,"paganomedia.com","OK",1,1,0,0,-1,,-1,2,0,3,3,1,14,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0
5143346,10,2013-10-19,http://endb-consolidated.aihit.com/004E7B320000000A/overview.htm,"Accolades and More","",accoladesandmore.com,"www.accoladesandmore.com","OK",1,4,0,2,-1,,-1,3,0,0,2,1,31,2,0,0,0,0,0,0,0,0,0,2,3,0,12,6,0,0,2,0,0,1,0,0,3
