company_id,type,country,authority,registration_number
1296033,"CompanyRegistrationNumber","United Kingdom","Companies House","05102019"
2564006,"CompanyRegistrationNumber","United Kingdom","Companies House","07690321"
6724558,"CompanyRegistrationNumber","","","HRB 733 235"
2969755,"CompanyRegistrationNumber","United Kingdom","Companies House","LP011329"
6512502,"CompanyRegistrationNumber","","","HRA 99859"
784190,"CompanyRegistrationNumber","United Kingdom","Companies House","03141048"
11225026,"CompanyRegistrationNumber","United Kingdom","Companies House","08438274"
2558666,"CompanyRegistrationNumber","United Kingdom","Companies House","07684487"
8805504,"CompanyRegistrationNumber","","","28 011 023 073"
4798227,"CompanyRegistrationNumber","United Kingdom","Companies House","08291484"
4462945,"CompanyRegistrationNumber","United Kingdom","Companies House","08185653"
2120975,"CompanyRegistrationNumber","United Kingdom","Companies House","07125356"
4241581,"CompanyRegistrationNumber","United Kingdom","Companies House","05497866"
4241581,"CompanyRegistrationNumber","United Kingdom","FCA","454859"
1587554,"CompanyRegistrationNumber","United Kingdom","Companies House","05987958"
4711150,"CompanyRegistrationNumber","United Kingdom","Companies House","08236174"
168398,"CompanyRegistrationNumber","United Kingdom","Companies House","00257758"
150655,"CompanyRegistrationNumber","United Kingdom","Companies House","04380282"
2513308,"CompanyRegistrationNumber","United Kingdom","Companies House","07634720"
3287006,"CompanyRegistrationNumber","","","73107184510"
3287006,"CompanyRegistrationNumber","United Kingdom","Companies House","FC028654"
2221938,"CompanyRegistrationNumber","United Kingdom","Companies House","07275057"
13537100,"CompanyRegistrationNumber","United Kingdom","Companies House","08582941"
97800,"CompanyRegistrationNumber","United Kingdom","Companies House","06306234"
11721180,"CompanyRegistrationNumber","United Kingdom","Companies House","08509039"
168210,"CompanyRegistrationNumber","United Kingdom","Companies House","04591198"
13598585,"CompanyRegistrationNumber","United Kingdom","Companies House","08646468"
2258469,"CompanyRegistrationNumber","United Kingdom","Companies House","07327875"
4800077,"CompanyRegistrationNumber","United Kingdom","Companies House","08293419"
2701535,"CompanyRegistrationNumber","United Kingdom","Companies House","07839747"
2623211,"CompanyRegistrationNumber","United Kingdom","Companies House","07754987"
793506,"CompanyRegistrationNumber","United Kingdom","Companies House","03188982"
2504525,"CompanyRegistrationNumber","United Kingdom","Companies House","07625050"
2015612,"CompanyRegistrationNumber","United Kingdom","Companies House","06945398"
4207956,"CompanyRegistrationNumber","United Kingdom","Companies House","08113798"
2212518,"CompanyRegistrationNumber","United Kingdom","Companies House","07261471"
592863,"CompanyRegistrationNumber","United Kingdom","Companies House","01859909"
3204393,"CompanyRegistrationNumber","United Kingdom","Companies House","SC419926"
3449336,"CompanyRegistrationNumber","United Kingdom","Companies House","05203604"
4196418,"CompanyRegistrationNumber","United Kingdom","Companies House","08101784"
11716309,"CompanyRegistrationNumber","United Kingdom","Companies House","08504012"
4410798,"CompanyRegistrationNumber","United Kingdom","Company House","3891807"
3317635,"CompanyRegistrationNumber","United Kingdom","Companies House","06617607"
2757899,"CompanyRegistrationNumber","United Kingdom","Companies House","07900129"
10292934,"CompanyRegistrationNumber","United Kingdom","Companies House","57434222"
1137028,"CompanyRegistrationNumber","United Kingdom","Companies House","04602451"
4311225,"CompanyRegistrationNumber","United Kingdom","Companies House","08141345"
11237248,"CompanyRegistrationNumber","United Kingdom","Companies House","08450991"
590042,"CompanyRegistrationNumber","United Kingdom","Companies House","01836092"
4928840,"CompanyRegistrationNumber","United Kingdom","Companies House","06642049"
505119,"CompanyRegistrationNumber","United Kingdom","Companies House","01034731"
1432014,"CompanyRegistrationNumber","United Kingdom","Companies House","05532120"
739297,"CompanyRegistrationNumber","United Kingdom","Companies House","02895087"
2956290,"CompanyRegistrationNumber","United Kingdom","Companies House","IP13745R"
11702898,"CompanyRegistrationNumber","United Kingdom","Companies House","08490150"
2279109,"CompanyRegistrationNumber","United Kingdom","Companies House","07357682"
604812,"CompanyRegistrationNumber","United Kingdom","Companies House","01958620"
13873038,"CompanyRegistrationNumber","","","96 008 186 909"
2758934,"CompanyRegistrationNumber","United Kingdom","Companies House","07901227"
2956600,"CompanyRegistrationNumber","United Kingdom","Companies House","IP14934R"
5050483,"CompanyRegistrationNumber","United Kingdom","Companies House","05298253"
3599084,"CompanyRegistrationNumber","United Kingdom","Companies House","03208333"
1042538,"CompanyRegistrationNumber","United Kingdom","Companies House","04304311"
12375182,"CompanyRegistrationNumber","United Kingdom","Companies House","08305523"
4963563,"CompanyRegistrationNumber","United Kingdom","Companies House","3801332"
4903120,"CompanyRegistrationNumber","United Kingdom","Companies House","08336345"
973315,"CompanyRegistrationNumber","United Kingdom","Companies House","04039127"
12955677,"CompanyRegistrationNumber","United Kingdom","Companies House","06826743"
780131,"CompanyRegistrationNumber","United Kingdom","Companies House","03120055"
12381225,"CompanyRegistrationNumber","United Kingdom","Companies House","07062283"
3291621,"CompanyRegistrationNumber","United Kingdom","Companies House","OC371700"
447904,"CompanyRegistrationNumber","United Kingdom","Companies House","00343829"
4573320,"CompanyRegistrationNumber","United Kingdom","Companies House","08223778"
1828009,"CompanyRegistrationNumber","United Kingdom","Companies House","06579709"
504020,"CompanyRegistrationNumber","United Kingdom","Companies House","01023523"
2006459,"CompanyRegistrationNumber","United Kingdom","Companies House","06929020"
1302039,"CompanyRegistrationNumber","United Kingdom","Companies House","05122152"
2448396,"CompanyRegistrationNumber","United Kingdom","Companies House","07563049"
13525859,"CompanyRegistrationNumber","United Kingdom","Companies House","08571280"
11672990,"CompanyRegistrationNumber","","","RN 93084"
3387439,"CompanyRegistrationNumber","United Kingdom","Companies House","05675427"
3102549,"CompanyRegistrationNumber","United Kingdom","Companies House","SC240221"
738990,"CompanyRegistrationNumber","United Kingdom","Companies House","02893430"
175305,"CompanyRegistrationNumber","United Kingdom","Companies House","01123497"
9141842,"CompanyRegistrationNumber","","","71 109 163 395"
2862491,"CompanyRegistrationNumber","United Kingdom","Companies House","08009909"
2557864,"CompanyRegistrationNumber","United Kingdom","Companies House","07683611"
2820867,"CompanyRegistrationNumber","United Kingdom","Companies House","07967138"
441651,"CompanyRegistrationNumber","United Kingdom","Companies House","00216128"
2203953,"CompanyRegistrationNumber","United Kingdom","Companies House","07249008"
2229378,"CompanyRegistrationNumber","United Kingdom","Companies House","07285890"
654794,"CompanyRegistrationNumber","United Kingdom","Companies House","02340669"
1521671,"CompanyRegistrationNumber","United Kingdom","Companies House","05805633"
1559919,"CompanyRegistrationNumber","United Kingdom","Companies House","05912130"
647409,"CompanyRegistrationNumber","United Kingdom","Companies House","02285091"
1311612,"CompanyRegistrationNumber","United Kingdom","Companies House","05153192"
1817809,"CompanyRegistrationNumber","United Kingdom","Companies House","06558069"
4806863,"CompanyRegistrationNumber","United Kingdom","Companies House","08300442"
1921244,"CompanyRegistrationNumber","United Kingdom","Companies House","06773198"
3040139,"CompanyRegistrationNumber","United Kingdom","Companies House","OC353459"
497855,"CompanyRegistrationNumber","United Kingdom","Companies House","00961862"
1180989,"CompanyRegistrationNumber","United Kingdom","Companies House","04727213"
1601161,"CompanyRegistrationNumber","United Kingdom","Companies House","06023038"
4204685,"CompanyRegistrationNumber","United Kingdom","Companies House","08110399"
2281987,"CompanyRegistrationNumber","United Kingdom","Companies House","07361901"
2112336,"CompanyRegistrationNumber","United Kingdom","Companies House","07111469"
2954823,"CompanyRegistrationNumber","United Kingdom","Companies House","IP05842R"
2494898,"CompanyRegistrationNumber","United Kingdom","Companies House","07614408"
12385297,"CompanyRegistrationNumber","United Kingdom","Companies House","05913428"
12971654,"CompanyRegistrationNumber","United Kingdom","Companies House","00834436"
12138218,"CompanyRegistrationNumber","United Kingdom","Companies House","08528385"
12970159,"CompanyRegistrationNumber","United Kingdom","Companies House","01758724"
1468968,"CompanyRegistrationNumber","United Kingdom","Companies House","05646352"
11268525,"CompanyRegistrationNumber","United Kingdom","Companies House","04926021"
11253277,"CompanyRegistrationNumber","United Kingdom","Companies House","NI617348"
2818294,"CompanyRegistrationNumber","United Kingdom","Companies House","07964487"
11690244,"CompanyRegistrationNumber","United Kingdom","Companies House","08477012"
11183982,"CompanyRegistrationNumber","","","2001-0276"
13516500,"CompanyRegistrationNumber","United Kingdom","Companies House","08561592"
3652790,"CompanyRegistrationNumber","United Kingdom","Companies House","03228576"
13585062,"CompanyRegistrationNumber","United Kingdom","Companies House","08632500"
1133894,"CompanyRegistrationNumber","United Kingdom","Companies House","04593581"
2052496,"CompanyRegistrationNumber","United Kingdom","Companies House","07010911"
11256119,"CompanyRegistrationNumber","United Kingdom","Companies House","SC445428"
648755,"CompanyRegistrationNumber","United Kingdom","Companies House","02294931"
2584962,"CompanyRegistrationNumber","United Kingdom","Companies House","07713278"
754431,"CompanyRegistrationNumber","United Kingdom","Companies House","02980744"
12317701,"CompanyRegistrationNumber","","","1659"
3344246,"CompanyRegistrationNumber","United Kingdom","Companies House","07374232"
4585156,"CompanyRegistrationNumber","United Kingdom","Companies House","OC378789"
3305512,"CompanyRegistrationNumber","United Kingdom","Companies House","06361294"
1414458,"CompanyRegistrationNumber","United Kingdom","Companies House","05478122"
1710906,"CompanyRegistrationNumber","United Kingdom","Companies House","06319737"
919092,"CompanyRegistrationNumber","United Kingdom","Companies House","03805940"
3389778,"CompanyRegistrationNumber","United Kingdom","Companies House","05228264"
2576570,"CompanyRegistrationNumber","United Kingdom","Companies House","07704107"
2210987,"CompanyRegistrationNumber","United Kingdom","Companies House","07259277"
2470493,"CompanyRegistrationNumber","United Kingdom","Companies House","07587498"
3516710,"CompanyRegistrationNumber","","","HRB 540296"
3516710,"CompanyRegistrationNumber","United Kingdom","Companies House","03531009"
4797043,"CompanyRegistrationNumber","United Kingdom","Companies House","08290271"
2202866,"CompanyRegistrationNumber","United Kingdom","Companies House","07247374"
1633880,"CompanyRegistrationNumber","United Kingdom","Companies House","06118918"
9610676,"CompanyRegistrationNumber","","","310563"
9610676,"CompanyRegistrationNumber","United Kingdom","Companies House","04832707"
1277157,"CompanyRegistrationNumber","United Kingdom","Companies House","05041320"
7869385,"CompanyRegistrationNumber","","","33 903 148 440"
4562961,"CompanyRegistrationNumber","United Kingdom","Companies House","08213018"
3560142,"CompanyRegistrationNumber","United Kingdom","Companies House","03281191"
1301244,"CompanyRegistrationNumber","United Kingdom","Companies House","05119651"
1113003,"CompanyRegistrationNumber","United Kingdom","Companies House","04531198"
4721070,"CompanyRegistrationNumber","United Kingdom","Companies House","08246469"
4998703,"CompanyRegistrationNumber","United Kingdom","Companies House","08361187"
4203286,"CompanyRegistrationNumber","United Kingdom","Companies House","08108946"
4182705,"CompanyRegistrationNumber","United Kingdom","Companies House","05360456"
3080309,"CompanyRegistrationNumber","United Kingdom","Companies House","SC157973"
1132282,"CompanyRegistrationNumber","United Kingdom","Companies House","04589007"
1087729,"CompanyRegistrationNumber","United Kingdom","Companies House","04454966"
